lic_id,labels,address
24311,0,393 Center Pointe Cir
24931,0,915 S Orlando Ave
24135,0,2240 N Congress Ave
25213,0,1440 Ocean Dr
25322,0,24 N Boulevard of the Presidents
23645,0,7781 NW Beacon Square Blvd #101
18797,0,165 Southpark Blvd
20312,0,1465 WP Ball Blvd
25648,0,10395 NW 41st St
23862,0,3122 Mahan Dr
21928,0,4932 W State Rd 46
23753,0,1144 SE Port St Lucie Blvd
24129,0,5926 SE Federal Hwy
23722,0,600 Whitehead St
23881,0,2115 S Dale Mabry Hwy
23850,0,5084 Biscayne Blvd
17269,0,7016 Land O' Lakes Blvd
24252,0,618 Oakfield Dr
24418,0,11570 Panama City Beach Pkwy
24603,0,9063 Biscayne Blvd
24406,0,105 W Chapman Rd
24246,0,12430 W Atlantic Blvd
24535,0,6901 22nd Ave N
24414,0,1451 NE 4th Ave
14435,0,227 Harrison St
15022,0,3544 S Orange Ave
21122,0,6927 Red Rd
24695,0,5205 S Orange Ave
24289,0,2133 SE Federal Hwy
24532,0,8910 Miramar Pkwy
24128,0,177 NE 2nd Ave
13943,0,6501 N Federal Hwy #3
24150,0,7910 Pines Blvd
23646,0,3208 Rolling Oaks Blvd
19464,0,2717 W Kennedy Blvd
23721,0,528 W Garden St
20307,0,2525 Military Trail
17273,0,5717 US-90
23581,0,7616 SW 117th Ave
22242,0,14804 NW 140th St
18325,0,Miami International Airport (MIA)
21646,0,508a Lake Ave
23679,0,3309 Northlake Blvd
16792,0,7740 Nova Dr
12037,0,737 S Missouri Ave
19640,0,14229 SW 42nd St
18692,0,3216 W Commercial Blvd
18715,0,6200 Trail Blvd
5055,0,1345 US-1
21453,0,2645 W Osceola Pkwy
10202,0,2142 Ashley Oaks Cir
19355,0,15510 Old McGregor Blvd
22980,0,12390 SW 127th Ave
3945,0,511 N Fern Creek Ave
23131,0,5030 Champion Blvd
12086,0,6640 Old Winter Garden Rd
18709,0,3938 Northlake Blvd
21587,0,85 SE 4th Ave
19732,0,400 Celebration Pl
18907,0,2390 Griffin Rd
11951,0,135 Professional Dr
1673,0,1850 Boy Scout Dr
21835,0,12823 N Dale Mabry Hwy
22986,0,43 Merrick Way
19146,0,9533 N Citrus Springs Blvd
20254,0,1033 W Bay Dr
21932,0,4044 W Lake Mary Blvd
21672,0,3773 S Pine Ave
20495,0,3046 Cypress Gardens Rd
23014,0,4962 Tamiami Trail N
17096,0,8738 E State Rd 70
5281,0,2092 6th Ave
9491,0,2132 Gulf Gate Dr
12449,0,1695 W Indiantown Rd
16452,0,510 Pasadena Ave S
23278,0,3835 Pleasant Hill Rd
23220,0,419 W Vine St
23302,0,14924 Casey Rd
16126,0,1500 Epcot Resorts Blvd
23345,0,304 SW 140th Terrace
11304,0,8 Georgetown Ave
19824,0,2887 Kerry Forest Pkwy
23499,0,1623 St Lucie W Blvd
11774,0,8241 Cooper Creek Blvd
23294,0,911 Crandon Blvd
20066,0,10800 N Military Trl
14232,0,12801 W Sunrise Blvd
13029,0,2126 N Flamingo Rd
9187,0,10584 Old St Augustine Rd
16176,0,476
21032,0,5234 4th St N
19068,0,1096 Scenic Gulf Dr
15745,0,2000 PGA Boulevard
21442,0,8003 Turkey Lake Rd
11542,0,7633 Conroy Windermere Rd
19534,0,3409 W Fletcher Ave
5200,0,648 E New York Ave
19157,0,4021 S MacDill Ave
1435,0,244 Racetrack Rd NE
21703,0,5462 Central Florida Pkwy
21950,0,1800 S Dixie Hwy
19927,0,800 E Hallandale Beach Blvd
23171,0,557 3rd St
19762,0,6000 Glades Rd
19760,0,8777 SE Federal Hwy
19788,0,1850 Lee Rd
19383,0,7312 Royal Palm Blvd
20602,0,256 Solana Rd
19536,0,247 Malaga Ave
15922,0,1650 NE 26th St #101
18030,0,6246 N Federal Hwy
20940,0,18160 Collins Ave
5480,0,673 Kingsley Ave
17669,0,407 W Fairbanks Ave
16712,0,7401 Miami Lakes Dr
19942,0,2415 N Dixie Hwy
11019,0,8151 W Sunrise Blvd
19606,0,531 N Maitland Ave
12510,0,4921 Sheridan St
618,0,2799 NW Boca Raton Blvd
23071,0,1037 W Busch Blvd
19847,0,1894 S 14th St
248,0,807 NW 57th St
22022,0,1500 N University Dr
18429,0,205 E Eau Gallie Blvd
21432,0,4332 Forest Hill Blvd
17374,0,2965 20th St
9140,0,2709 Killarney Way STE 2
8031,0,727 N Calhoun St
20182,0,823 Thomasville Rd
21936,0,3435 N 12th Ave
22736,0,3501 S Tamiami Trail
22838,0,11611 N Kendall Dr
9806,0,3030 Holiday Dr
21192,0,130 E Altamonte Dr
12506,0,606 Wymore Rd
10189,0,3148 Southgate Cir
18025,0,5032 W Atlantic Ave
13566,0,301 Australian Ave
13561,0,2604 W Waters Ave
3942,0,1043 N Mills Ave
21220,0,60 W Plant St
20423,0,3940 3rd St S
21717,0,2910 Maguire Rd
19367,0,302 E Park St
19587,0,203 Doris Dr
5259,0,2164 Wilton Dr
2226,0,455 SW 78th Ave
2441,0,7362 Lake Worth Rd
16852,0,9210 4th St N
14433,0,200 Ocean Crest Dr
18894,0,7218 Massachusetts Ave
14771,0,36750 US Hwy 19 N
9859,0,225 N Causeway
18846,0,4125 N Federal Hwy
21628,0,8060 Via Dellagio Way
20236,0,1707 Coral Way
21031,0,1089 A1A Beach Blvd
19838,0,5024 NW 27 Ct
17181,0,174 107th Ave
19436,0,614 NE Santa Fe Blvd
18278,0,285 Via Naranjas
10664,0,13550 Reflections Pkwy
23040,0,6001 Destination Pkwy
11747,0,8410 4th St N
19741,0,8215 113th St
22358,0,1785 N Congress Ave
22522,0,1750 Tree Blvd #10
20782,0,1780 N Congress Ave
21831,0,1500 Placida Rd
19718,0,10 New Market St
20038,0,6339 Stirling Rd
21126,0,10042 W Oakland Park Blvd
22896,0,299 Camino Gardens Blvd
20884,0,11614 Countryway Blvd
19577,0,1740 E Venice Ave
22687,0,305 N Lakemont Ave
10752,0,626 N Thornton Ave
14995,0,9 Harbor Center Drive #11
21321,0,457 Kingsley Ave
19270,0,7050 W Palmetto Park Rd
22110,0,16313 S Tamiami Trail
13883,0,966 W State Rd 434
18007,0,1817 Collier Pkwy
11380,0,1705 NW 6th St
13769,0,1007 SW 1st Ave
21609,0,1991 NE 163rd St
22473,0,2032 Ashley Oaks Cir
22375,0,16401 NE 15th Ave
1194,0,4952 S Tamiami Trail
22038,0,8221 Glades Rd
17880,0,3013 Del Prado Blvd S
16825,0,9403 Cypress Lake Dr
22502,0,501 N Orlando Ave
22208,0,16355 Vanderbilt Dr
21796,0,12794 Forest Hill Blvd
22290,0,3025 Collins Ave
22218,0,919 N Monroe St
22392,0,5863 Fruitville Rd
22257,0,2199 S Woodland Blvd
22085,0,7145 22nd Ave N
22549,0,6840 SW 40th St
22237,0,7895 N University Dr
21785,0,4855 New Broad St
11414,0,601 S Dale Mabry Hwy
19748,0,6662 Parkside Dr
24860,0,11309 Countryway Blvd
27510,0,14651 Chelonia Pkwy
21349,0,115 SE Mizner Blvd
11499,0,5 Via De Luna Dr
22215,0,4178 W 12th Ave
24038,0,2056 Centre Pointe Ln
8216,0,1241 Fruitville Rd
25077,0,424 W 23rd St
23486,0,46 Royal Palm Pointe
13548,0,1793 SW 3rd Ave
22624,0,10435 Gibsonton Dr
27681,0,414 N Spring Garden Ave
16700,0,116 Magnolia Ave
17720,0,1460 Washington Ave
27750,0,7199 Coastal Blvd
21051,0,4754 Florida Ave S
17477,0,7795 W Flagler St
18284,0,7635 FL-7
23866,0,5036 N Federal Hwy
21989,0,90 SW 3rd St
19712,0,4921 Cortez Rd W
9612,0,2964 Wellington Cir
13544,0,11900 Atlantic Blvd
13921,0,820 2nd St N
13106,0,1428 Brickell Ave
19538,0,5234 Central Ave
24304,0,5132 Land O' Lakes Blvd
1233,0,895 S Indiana Ave
25189,0,6869 Belfort Oaks Pl
24347,0,11352 N Williams St
22153,0,766 Indian Rocks Rd N
10022,0,10109 Montague St
27742,0,11450 W Sample Rd
27804,0,8756 SE 165th Mulberry Ln
27757,0,1075 Riverside Dr
24148,0,5240 Bank St
19807,0,904 Lithia Pinecrest Rd
27799,0,7100 Plantation Rd STE 11
23089,0,13043 Park Blvd N
25426,0,420 College Dr
21910,0,4407 Lyons Rd
15720,0,3042 N Federal Hwy
22541,0,16741 Gulf Blvd
22162,0,12101 W Sunrise Blvd
28056,0,10020 Coconut Rd
27806,0,8604 Griffin Rd
22859,0,18921 NW 2nd Ave
1432,0,8949 Taft St
4005,0,6503 N 12th St
26357,0,2136 Ashley Oaks Cir
22640,0,1606 NE Miami Gardens Dr
24282,0,2565 NE Indian River Dr
27812,0,3177 W Vine St
28068,0,9400 Gladiolus Dr #108
16821,0,122 43rd Ave
9760,0,13969 NW 67th Ave
16077,0,213 Turner St
11935,0,16600 Panama City Beach Pkwy
23362,0,1006 St Lucie W Blvd
21671,0,16213 Miramar Pkwy
25478,0,4118 Town Center Blvd
21788,0,290 Knox McRae Dr
15278,0,801 Virginia Dr
25700,0,4956 US-90
18883,0,7270 Kyle Ct
23605,0,28811 S Tamiami Trail
9116,0,5924 Thomas Dr
25653,0,17940 N Military Trl
21979,0,5018 Grande Dr
21118,0,5081 Sheridan St
17660,0,507 E Magnolia St
28077,0,6370 Pine Ridge Rd #101
20100,0,13660 SW 88th St
23500,0,530 49th St S
17134,0,401 4th Ave
25292,0,1118 Pelican Bay Dr
394,0,2208 NE 11th Ave
19727,0,14200 SW 8th St
11899,0,1261 S Pine Island Rd
19905,0,343 Aragon Ave
17815,0,1490 W State Rd 434
16247,0,20754 W Dixie Hwy
24659,0,210 E Intendencia St
22595,0,The Village at Gulfstream Park - Building 9
17258,0,2894 W Bay Dr
16868,0,116 S Oregon Ave
20840,0,6070 N Lockwood Ridge Rd
28013,0,2627 Edgewater Dr
25004,0,1121 Professional Park Dr
24639,0,9550 SW 137th Ave
18501,0,6030 Florida Ave S
26112,0,5619 Coral Ridge Dr
27332,0,2312 NE 9th St
25442,0,279 SW Port St Lucie Blvd
27262,0,2065 Siesta Dr
16421,0,200 SW Albany Ave
18071,0,4247 W Kennedy Blvd
20948,0,213 E Sheridan St #5
27199,0,10601 San Jose Blvd
27198,0,217 NE 97th St
18654,0,1182 Ocean Shore Blvd
24339,0,4369 W 16th Ave
23682,0,13 Ryant Blvd
16360,0,250 37th Ave N
20111,0,4551 Grand Blvd
15907,0,402 Babcock St #101
15330,0,539 N Birch Rd
24032,0,1355 N Atlantic Ave
22323,0,2601 4th St N
2854,0,91 SE 1st Ave
21920,0,11613 Red Rd
15632,0,546 Avenue A NE
27213,0,15260 SW 280th St
11964,0,1116 Belcher Rd
26326,0,9160 NW 122nd St
7746,0,1553 N Cocoa Blvd
12726,0,2870 Gulf Breeze Pkwy
13275,0,1321 N Palm Ave
19110,0,833 W Bay Dr
12030,0,9326 Little Rd
19866,0,7848 Land O' Lakes Blvd
22650,0,1662 E Oakland Park Blvd
13597,0,2110 Creighton Rd
14789,0,8730 Fountain Ave
20301,0,1861 Cordova Rd
21902,0,113 Curtiss Pkwy
2624,0,4508 Croton Dr
18966,0,209 N Goldenrod Rd
22060,0,1660 SW Bayshore Blvd
23150,0,1041 Professional Park Dr
11058,0,82205 Overseas Hwy
27426,0,5900 Hiatus Rd #100
25086,0,8934 SE Bridge Rd
23723,0,8226 W Flagler St
23109,0,3000 Hunter's Creek Blvd
21734,0,4375 Southside Blvd
19893,0,10123 W Oakland Park Blvd
23309,0,1300 Lee St
18863,0,2665 E Commercial Blvd
27244,0,1104 Key Plaza
27677,0,5300 1st Ave N
21919,0,624 21st St
27642,0,6136 Winthrop Town Centre Ave
11612,0,1550 6th St SE
23084,0,9040 Bonita Beach Rd SE
26305,0,202 9th Ave S
24926,0,2083 Indian River Blvd
19499,0,920 NW 8th Ave
24597,0,11200 E M.L.K. Jr Blvd
27170,0,2211 Edgewater Dr
4407,0,3833 S Nova Rd
20272,0,1221 Cleveland St
20881,0,1229 N University Dr
17210,0,7749 Lake Worth Rd
10253,0,635 School House Rd
21396,0,1506 66th St N
23286,0,2138 NE 123rd St
25530,0,915 N Nova Rd
17873,0,1111 E Broward Blvd
19839,0,833 N Alafaya Trail
20035,0,3010 W Swann Ave
19719,0,109 E Olympia Ave
11467,0,13028 Race Track Rd
23867,0,17445 US-192
17026,0,7310 W McNab Rd #107
16683,0,10799 SW Tradition Square
19625,0,4819 San Juan Ave
20339,0,2090 S Nova Rd
25220,0,117 S 9th St
21574,0,4948 S Tamiami Trail
16286,0,4151 Woodlands Pkwy
15397,0,904 Kenny Dr
21373,0,210 Oakfield Dr
20792,0,1251 US-27
4924,0,2701 Kurt St
21276,0,8109 Cooper Creek Blvd
18897,0,8315 W Flagler St
8970,0,103 Centre St
23274,0,166 Florida A1A
15752,0,1600 Dr M.L.K. Jr St N
18180,0,222 Pasadena Ave S
18619,0,7035 Southpoint Pkwy
15927,0,3006 Del Prado Blvd S
22212,0,2513 Edgewater Dr
25842,0,819 Virginia Dr
19711,0,245 E Park Ave
50,0,4209 St Johns Ave
17862,0,2435 SE Dixie Hwy
22132,0,3608 Kiessel Rd
14243,0,1585 N Park Dr
25434,0,4405 Bayou Blvd
24163,0,17429 Bridge Hill Ct
23043,0,320 S Quadrille Blvd
11302,0,2056 S University Dr
15843,0,3436 Bee Ridge Rd
8298,0,3415 N Monroe St
27075,0,12809 SW 42nd St
12808,0,110 N Kirkman Rd
25175,0,7100 S Military Trail
27167,0,1586 NE 8th St
21383,0,14212 W Newberry Rd
16079,0,1129 Pennsylvania Ave
12793,0,415 E Michigan St
18273,0,7758 Wallace Rd
26462,0,2955 Enterprise Rd
22059,0,822 Anchor Rode Dr
24487,0,1712 Cape Coral Pkwy E
14844,0,990 N State Rd 434
15489,0,3 Sebastian Ave
18041,0,3020 Lamberton Blvd
22759,0,2121 10th Ave N
26746,0,2230 Ashley Oaks Cir
27212,0,17230 W Dixie Hwy
25606,0,3095 S Federal Hwy
18919,0,17673 N Dale Mabry Hwy
12433,0,10394 W Sample Rd
22480,0,2291 Timbercrest Dr
19469,0,181 S Ocean Ave
11545,0,7101 S Tamiami Trail
23789,0,1210 International Pkwy S
26939,0,3452 W Hillsboro Blvd
10199,0,924 Meadow Ln
20787,0,5007 N Davis Hwy
22263,0,1450 Court St
25969,0,947 N Orange Ave
15412,0,916 Cape Coral Pkwy E
676,0,1629 Mahan Center Blvd
8552,0,1345 2nd St
21957,0,5641 Red Bug Lake Rd
23215,0,6006 SW 18th St
23334,0,1096 12th St
12313,0,320 S State Rd 7
15228,0,34848 US Hwy 19 N
27015,0,3709 W McKay Ave
15312,0,283 Royal Poinciana Way
9429,0,7501 SW 40th St
25759,0,17045 S Dixie Hwy
19488,0,2906 Thomas Dr
27074,0,3710 W Azeele St
24187,0,2005 W 62nd St
22296,0,2626 Edgewater Dr
23612,0,45 Prospect Rd
19049,0,335 Pineda Ct
10497,0,209 S Moon Ave
18896,0,6169 Jog Rd
26961,0,16 N Fort Harrison Ave
22000,0,127 Tampa Ave E
15244,0,4492 N University Dr
15873,0,14908 E Orange Lake Blvd
26821,0,1019 N Federal Hwy
25410,0,3750 Maryweather Ln
27442,0,1015 E Fort King St
24913,0,8429 Honore Ave
18963,0,214 Main St
20592,0,1441 Tamiami Trail
23121,0,5695 Naples Blvd
11708,0,1694 Market St
9018,0,3366 NW 13th St
19446,0,3831 Hendricks Ave
13488,0,206 Howard St
12006,0,4676 Okeechobee Blvd
16230,0,13124 N Dale Mabry Hwy
18989,0,2203 Sawgrass Village Dr
12330,0,5645 Gulf Dr
9766,0,245 S Ronald Reagan Blvd
23159,0,1919 Aloma Ave
8479,0,1427 Market St
12557,0,10981 Countryway Blvd
25341,0,7293 Navarre Pkwy
22704,0,7300 Sand Lake Commons Blvd
26420,0,5511 Hanley Rd
26090,0,626 E 3rd Ave
15711,0,Integrative Physical Medicine
11632,0,4433 Edgewater Dr
18920,0,2018 66th St N
22173,0,2425 Mahan Dr
23650,0,1917 Cordova Rd
9699,0,19575 Biscayne Blvd #375
9574,0,509 S Tamiami Trail
19967,0,725 Virginia St
16116,0,20 N Tarragona St
23399,0,8358 Mills Dr
24091,0,301 S Gulfview Blvd
25900,0,1441 Court St
27048,0,6160 Ulmerton Rd
7959,0,13801 N Dale Mabry Hwy
27218,0,420 E Call St
22463,0,1839 Holman Dr
27457,0,9449 Collins Ave
27351,0,1181 71st St
27092,0,935 SW 87th Ave
16867,0,1004 Broadway
24830,0,17120 Royal Palm Blvd
8214,0,2074 Thomasville Rd
25707,0,18465 Pines Blvd
24722,0,10025 N Dale Mabry Hwy
29876,0,1707 St Lucie W Blvd
15865,0,4221 Bee Ridge Rd
30546,0,24 N 6th St
28149,0,5636 E Hillsborough Ave
25755,0,12000 Indian Rocks Rd
4776,0,323 Page Bacon Rd STE 1
30877,0,24 Beal Pkwy SW
25651,0,13992 SW 8th St
28758,0,1700 W New Haven Ave
30732,0,2121 S Hiawassee Rd
28393,0,1481 SE 17th St
29786,0,777 E Merritt Island Causeway
22019,0,10812 Providence Oaks Dr
30943,0,100 Plaza Real S STE J
30686,0,3120 S Kirkman Rd
28673,0,2560 FL-50
12457,0,13 Nicholas Pkwy W
30147,0,450 Saint Charles Court
23370,0,1821 Bruce B Downs Blvd
30834,0,37722 Geiger Rd
21757,0,45 W Crystal Lake St
28030,0,2730 NW 39th Ave
26642,0,2158 Drew St
26698,0,1545 E Oakland Park Blvd
28402,0,2837 1st Ave N
28010,0,3190 Aerial Way
28240,0,3946 SW Archer Rd
30940,0,10913 Countryway Blvd
28664,0,14100 U.S. Hwy 1
27738,0,1008 Airport Rd
18498,0,46 N Homestead Blvd
27265,0,2430 S Bay St
30450,0,2910 Maguire Rd #1002
24350,0,900 N Atlantic Ave
13334,0,11800 Shipwatch Dr
17316,0,320 SE 10th Ct
22526,0,4810 W Gandy Blvd
13998,0,1140 SE 3rd Ave
20269,0,7711 Grand Blvd
30163,0,4040 Tampa Rd
12162,0,7574 Pembroke Rd
19066,0,10609 Ulmerton Rd
21239,0,8850 4th St N
11983,0,5780 Swift Rd
27393,0,2802 W Azeele St
17435,0,457 Avalon Park S Blvd
30811,0,1000 Bass Blvd
31034,0,21740 S Tamiami Trail #103
29235,0,1108 S Dale Mabry Hwy
15662,0,641 Mandalay Ave
30798,0,8970 SW 72nd Ct
15636,0,2414 Raden Dr
27099,0,611 E Atlantic Blvd
30893,0,6901 Okeechobee Blvd D13
30501,0,24830 S Tamiami Trail #1900
19772,0,3405 Pelican Landing Pkwy
30388,0,5105 SE 26th St
30550,0,2685 E Oakland Park Blvd
26196,0,2706 US-19 ALT #113
30709,0,3467 Pine Ridge Rd #102
30759,0,6607 S Semoran Blvd #104
24428,0,402 4th St N
30627,0,18245 NW US Hwy 441
25570,0,322 S Marion Ave
30338,0,3131 NE 163rd St
30389,0,828 W Indiantown Rd STE 104
30037,0,6550 International Dr
30029,0,6765 W Newberry Rd
30019,0,17375 Collins Ave
30038,0,2796 SW Mapp Rd
30048,0,4207 S Tamiami Trail
30170,0,4707 W Gandy Blvd
30123,0,99 S Alcaniz St
29979,0,4469 Mobile Hwy
9173,0,35 S Boulevard of the Presidents
29753,0,1701 Collins Ave
17270,0,7535 N Kendall Dr
29806,0,15979 Biscayne Blvd
29840,0,34876 US Hwy 19 N
29793,0,1939 Del Prado Blvd S
32138,0,700 Bayfront Pkwy
18481,0,12107 San Jose Blvd
29910,0,17931 Biscayne Blvd
29976,0,8466 Northcliffe Blvd
28969,0,1219 Cape Coral Pkwy E
32005,0,801 N Orange Ave
29908,0,1303 Winter Springs Blvd
16333,0,3117 Ocean Dr
29863,0,163 N Hiatus Rd
25382,0,3405 Brook Crossing Dr
29747,0,1704 N Donnelly St
29639,0,29 Old Kings Rd N
29257,0,2430 E Commercial Blvd
29029,0,6914 Cypress Rd
32125,0,905 Brickell Bay Dr
33140,0,3555 S Ocean Dr
19008,0,467 Wilma St
29992,0,2322 Pine Ridge Rd
30018,0,10035 Cleary Blvd
31380,0,1180 Eglin Pkwy
19134,0,725 S Apollo Blvd
33273,0,1940 NE 5th Ave
33279,0,1445 Main St N
31988,0,270 S County Rd
29589,0,200 Federal Hwy
29699,0,720 S Dixie Hwy #2
29296,0,200 NE 2nd Ave #112
29314,0,301 W Bay Dr
29498,0,5575 A1A S #111
29497,0,1575 Pine Ridge Rd STE 7
29448,0,1219 E Tarpon Ave
29386,0,10031 Pines Blvd STE 103
29414,0,8250 SW 40th St
29344,0,1407 Viscaya Pkwy #4
29466,0,3639 Henderson Blvd
29490,0,2804 James L Redman Pkwy #105
29306,0,799 Brickell Plaza #803
29717,0,6885 SW 18th St SUITE B2-3
24519,0,1120 Mississippi Ave
29513,0,130
29638,0,7100 Fairway Dr #33
29496,0,272 Brevard Ave
15598,0,5801 Braden Run
29065,0,1675 W 49th St
28932,0,132a Perry Ave SE
29022,0,2213 7th Ave
28892,0,5275 University Pkwy #104
28838,0,938 W Lumsden Rd
28837,0,255 Miracle Strip Pkwy SE
28728,0,1002 NW 23rd Ave
23051,0,2424 E Las Olas Blvd
29177,0,2000 Palm Bay Rd NE STE 4
28903,0,106 N Park Ave
22501,0,6554 S Kanner Hwy
29036,0,2871 Clayton Crossing Way #1033
28369,0,817 Duval St
28126,0,15321 Latitude Dr
28187,0,235 Sunrise Ave
13731,0,3420 Duck Ave
28252,0,702 Grandview Ave
25428,0,217 Ave D SW
28108,0,5606 N Nebraska Ave
28227,0,6537 Gunn Hwy
28190,0,415 S Pineapple Ave
28346,0,900 N Federal Hwy #107
28381,0,127 SW Cashmere Blvd
28378,0,1401 Gulf Blvd #3
28144,0,111 2nd Ave NE #202
17901,0,1048 Florida Ave S
28349,0,3425 Bayside Lakes Blvd SE
24698,0,2503 SW 27th Ave
28117,0,8726 NW 26th St
25574,0,9661 Bay Pines Blvd
27760,0,865 4th Ave S
22462,0,3565 NE 163rd St
11530,0,41 Flynn Dr
24945,0,311 NE 2nd St
29130,0,6426 Bowden Rd #201
29191,0,5419 Airport-Pulling Rd
29080,0,3091 Anderson Snow Rd
29162,0,4400 Bayou Blvd STE 53
28635,0,103 E Lucy St #135
28634,0,351 Main St
28440,0,780 NE 69th St #208
28732,0,12627 San Jose Blvd STE 504
28458,0,13505 Icot Blvd #201
25702,0,1831 3rd St N
28489,0,12958 SW 133rd Ct
28564,0,6844 E Fowler Ave
25802,0,26212 US Hwy 19 N
14590,0,520 1st Ave SW
28365,0,12197 W Linebaugh Ave
28336,0,705 Executive Dr
16201,0,441 E Airport Blvd
28325,0,4820 NW 2nd Ave
28462,0,1836 S Federal Hwy
28034,0,12691 S Dixie Hwy
25002,0,325 S Orange Ave
28408,0,208 Tamiami Trail #116
28464,0,1887 Lee Rd
28405,0,2219 Gulf Dr N
14806,0,1345 SW 87th Ave
22840,0,3831 W Vine St
26449,0,1870 N Young Cir
27936,0,1910 Alden Rd
28161,0,2002 E 5th Ave UNIT 102
15774,0,2090 6th Ave
18050,0,1035 Primera Blvd
23236,0,565 W Main St
14266,0,1201 Gulf Blvd
27830,0,2132 NE 123rd St
18252,0,954 Lake Baldwin Ln
12380,0,5500 34th St W
12138,0,1175 71st St
21690,0,15 SW 107th Ave
17689,0,5234 FL-64
28097,0,9395 W Sample Rd
22347,0,11 S J St
11960,0,4970 Fruitville Rd
16150,0,654 W Indiantown Rd
14536,0,2309 49th St S
20173,0,8 HAMMOCK FALLS CIRCLE
27834,0,3945 S Nova Rd
2023,0,319 Belvedere Rd #10
18597,0,105 S Pressview Ave
16613,0,3210 W Bay to Bay Blvd
25718,0,3854 Sheridan St
25588,0,2809 E Commercial Blvd
12353,0,4624 N Armenia Ave
15495,0,2001 Collins Ave
28132,0,900 W Lancaster Rd
28084,0,4487 Weston Rd
27852,0,650 Central Ave #4
22846,0,8517 SW 136th St
12174,0,1112 Pinehurst Rd
27838,0,2840 Oak Ave
27957,0,1547 US-1
24297,0,33 S Main St
12395,0,645 Indian Rocks Rd N
22422,0,209 Beach Rd
28985,0,3325 S University Dr #123
28736,0,5687 Park Blvd N
28923,0,1611 Alton Rd
25543,0,1230 Ocean Shore Blvd
13494,0,1000 Shorewood Dr
28646,0,3159 Aerial Way
18675,0,15727 Pines Blvd
21340,0,4028 13th St
28580,0,19999 W Country Club Dr
28496,0,1322 NE 4th Ave SUITE A
28978,0,5260 S MacDill Ave
28670,0,8890 Salrose Ln
17363,0,10949 Causeway Blvd
12576,0,5367 Ortega Blvd
3499,0,1804 W Baker St STE. F
28537,0,8734 Lee Vista Blvd
28764,0,166 E Bloomingdale Ave
195,0,302 Ponte Vedra Blvd
28835,0,132 E Bloomingdale Ave SUITE B
9576,0,139 SW Port St Lucie Blvd SUITE B
8700,0,3016 Land O' Lakes Blvd
21818,0,2692 N University Dr
26484,0,4980 Royal Gulf Cir
3788,0,2218 N Flamingo Rd
24862,0,10943 Countryway Blvd
21841,0,3388 Woods Edge Cir
20070,0,18 Via De Luna Dr
23156,0,700 W Lantana Rd
21183,0,10778 Wiles Rd
11206,0,5501 38th Ave N
15766,0,1508 E Commercial Blvd
4631,0,20079 E Pennsylvania Ave
25427,0,9945 Trinity Blvd
24819,0,4801 Linton Blvd
18763,0,1620 US-1
8309,0,1031 N Commerce Terrace
16889,0,206 W 5th Ave
27690,0,1355 W Sand Lake Rd
16164,0,797 N State Rd 434
25933,0,656
21828,0,1812 FL-77
19348,0,5494 S Suncoast Blvd
11916,0,400 E Tarpon Ave
11249,0,995 Eyster Blvd
14051,0,4385 W 16th Ave
13749,0,1104 W Kennedy Blvd
15543,0,8210 W Waters Ave
18970,0,2264 S University Dr
4978,0,326 W Bearss Ave
15415,0,150 Fortenberry Rd
24810,0,118 E Pine St
14890,0,4331 N Federal Hwy
23482,0,3612 E Bay Dr
17202,0,1600 Airport Blvd
23824,0,1201 Louisiana Ave
22702,0,370 NW Alice Ave
1719,0,60 Parnell St
22524,0,6240 W Indiantown Rd
22504,0,13220 N 56th St
20303,0,444 SW Alachua Ave
19809,0,6231 Estero Blvd
9507,0,6250 Park Blvd N
22373,0,910 Mt Homer Rd
15060,0,711 3rd St S
19196,0,15880 Summerlin Rd
22955,0,8001 Plaza del Lago Dr
31036,0,5040 Clark Rd
25903,0,4270 Lake in the Woods Dr
32203,0,1520 SW Mapp Rd
32575,0,7834 W Irlo Bronson Memorial Hwy
27709,0,600 Heritage Dr
3727,0,97840 Overseas Hwy
28050,0,103 Flagler Ave
18947,0,2525 Drew St
33507,0,979 N Nob Hill Rd
33076,0,19451 S Tamiami Trail #14
31546,0,8461 W Linebaugh Ave
31293,0,1580 NW Boca Raton Blvd #6
24996,0,2092 Badlands Dr
32280,0,1664 Bruce B Downs Blvd
30762,0,563 S Main St
4974,0,2400 Yankee Clipper Dr
32232,0,3561 N Federal Hwy
32058,0,3500 Ocean Dr
33555,0,1419 10th St
29648,0,2402 Weston Rd
25383,0,1045 Riverside Ave
32188,0,41 San Marco Ave
3981,0,4373 Lynx Paw Trail
33537,0,1057 U.S. 41 Bypass S
33121,0,6200 20th St #330
31739,0,5802 N University Dr
20448,0,13668 Walsingham Rd
9201,0,4000 Sandestin Blvd S
32740,0,1408 Gay Rd
31935,0,310 N Swinton Ave
31969,0,12701 S John Young Pkwy #119
32380,0,1260 McDuff Ave S
31910,0,748 US-441
33528,0,1362 Pinehurst Dr
32833,0,11419 W Palmetto Park Rd
32767,0,1905 Hotel Plaza Blvd
33342,0,5510 PGA Boulevard #109
31890,0,Wavelengths Hair Design
32668,0,475 Seagate Dr
33021,0,3437 13th St
31948,0,1660 N Monroe St
32694,0,8591 W Linebaugh Ave
31873,0,353 6th Ave S
30005,0,2605 NE 3rd St
32954,0,1 Ocean Blvd
32854,0,3120 S Kirkman Rd #2B
32428,0,2031B Wilton Dr
