address,lic_id,correct_labels
"28811 S Tamiami Trail, Bonita Springs, FL 34134, USA",23605,0
"5924 Thomas Dr, Panama City, FL 32408, USA",9116,0
"17940 N Military Trl, Boca Raton, FL 33496, USA",25653,0
"5018 Grande Dr, Pensacola, FL 32504, USA",21979,0
"5081 Sheridan St, Hollywood, FL 33021, USA",21118,0
"507 E Magnolia St, Arcadia, FL 34266, USA",17660,0
"6370 Pine Ridge Rd #101, Naples, FL 34119, USA",28077,0
"13660 SW 88th St, Miami, FL 33186, USA",20100,0
"530 49th St S, St. Petersburg, FL 33707, USA",23500,0
"401 4th Ave, Indialantic, FL 32903, USA",17134,0
"1118 Pelican Bay Dr, Daytona Beach, FL 32119, USA",25292,0
"2208 NE 11th Ave, Wilton Manors, FL 33305, USA",394,0
"14200 SW 8th St, Miami, FL 33184, USA",19727,0
"343 Aragon Ave, Coral Gables, FL 33134, USA",19905,0
"1490 W State Rd 434, Longwood, FL 32750, USA",17815,0
"20754 W Dixie Hwy, Miami, FL 33180, USA",16247,0
"210 E Intendencia St, Pensacola, FL 32502, USA",24659,0
"The Village at Gulfstream Park - Building 9, 800 Silks Run, Hallandale Beach, FL 33009, USA",22595,0
"2894 W Bay Dr, Belleair Bluffs, FL 33770, USA",17258,0
"116 S Oregon Ave, Tampa, FL 33606, USA",16868,0
"6070 N Lockwood Ridge Rd, Sarasota, FL 34243, USA",20840,0
"2627 Edgewater Dr, Orlando, FL 32804, USA",28013,0
"1121 Professional Park Dr, Brandon, FL 33511, USA",25004,0
"9550 SW 137th Ave, Miami, FL 33186, USA",24639,0
"6030 Florida Ave S, Lakeland, FL 33813, USA",18501,0
"5619 Coral Ridge Dr, Coral Springs, FL 33076, USA",26112,0
"2312 NE 9th St, Fort Lauderdale, FL 33304, USA",27332,0
"279 SW Port St Lucie Blvd, Port St. Lucie, FL 34984, USA",25442,0
"2065 Siesta Dr, Sarasota, FL 34239, USA",27262,0
"200 SW Albany Ave, Stuart, FL 34994, USA",16421,0
"4247 W Kennedy Blvd, Tampa, FL 33609, USA",18071,0
"213 E Sheridan St #5, Dania Beach, FL 33004, USA",20948,0
"10601 San Jose Blvd, Jacksonville, FL 32257, USA",27199,0
"217 NE 97th St, Miami Shores, FL 33138, USA",27198,0
"1182 Ocean Shore Blvd, Ormond Beach, FL 32176, USA",18654,0
"4369 W 16th Ave, Hialeah, FL 33012, USA",24339,0
"13 Ryant Blvd, Sebring, FL 33870, USA",23682,0
"250 37th Ave N, St. Petersburg, FL 33704, USA",16360,0
"4551 Grand Blvd, New Port Richey, FL 34652, USA",20111,0
"402 Babcock St #101, Melbourne, FL 32935, USA",15907,0
"539 N Birch Rd, Fort Lauderdale, FL 33304, USA",15330,0
"1355 N Atlantic Ave, Cocoa Beach, FL 32931, USA",24032,0
"2601 4th St N, St. Petersburg, FL 33704, USA",22323,0
"91 SE 1st Ave, Boca Raton, FL 33432, USA",2854,0
"11613 Red Rd, Miramar, FL 33025, USA",21920,0
"546 Avenue A NE, Winter Haven, FL 33881, USA",15632,0
"15260 SW 280th St, Homestead, FL 33032, USA",27213,0
"1116 Belcher Rd, Dunedin, FL 34698, USA",11964,0
"9160 NW 122nd St, Hialeah Gardens, FL 33018, USA",26326,0
"1553 N Cocoa Blvd, Cocoa, FL 32922, USA",7746,0
"2870 Gulf Breeze Pkwy, Gulf Breeze, FL 32563, USA",12726,0
"1321 N Palm Ave, Pembroke Pines, FL 33026, USA",13275,0
"9326 Little Rd, New Port Richey, FL 34654, USA",12030,0
"7848 Land O' Lakes Blvd, Land O Lakes, FL 34637, USA",19866,0
"1662 E Oakland Park Blvd, Oakland Park, FL 33334, USA",22650,0
"2110 Creighton Rd, Pensacola, FL 32504, USA",13597,0
"8730 Fountain Ave, Tampa, FL 33615, USA",14789,0
"1861 Cordova Rd, Fort Lauderdale, FL 33316, USA",20301,0
"113 Curtiss Pkwy, Miami Springs, FL 33166, USA",21902,0
"4508 Croton Dr, New Port Richey, FL 34652, USA",2624,0
"209 N Goldenrod Rd, Orlando, FL 32807, USA",18966,0
"1660 SW Bayshore Blvd, Port St. Lucie, FL 34984, USA",22060,0
"1041 Professional Park Dr, Brandon, FL 33511, USA",23150,0
"82205 Overseas Hwy, Islamorada, FL 33036, USA",11058,0
"5900 Hiatus Rd #100, Fort Lauderdale, FL 33330, USA",27426,0
"8934 SE Bridge Rd, Hobe Sound, FL 33455, USA",25086,0
"8226 W Flagler St, Miami, FL 33144, USA",23723,0
"3000 Hunter's Creek Blvd, Orlando, FL 32837, USA",23109,0
"4375 Southside Blvd, Jacksonville, FL 32216, USA",21734,0
"10123 W Oakland Park Blvd, Sunrise, FL 33351, USA",19893,0
"1300 Lee St, Fort Myers, FL 33901, USA",23309,0
"2665 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",18863,0
"5300 1st Ave N, St. Petersburg, FL 33710, USA",27677,0
"624 21st St, Vero Beach, FL 32960, USA",21919,0
"6136 Winthrop Town Centre Ave, Riverview, FL 33578, USA",27642,0
"1550 6th St SE, Winter Haven, FL 33880, USA",11612,0
"9040 Bonita Beach Rd SE, Bonita Springs, FL 34135, USA",23084,0
"202 9th Ave S, Safety Harbor, FL 34695, USA",26305,0
"2083 Indian River Blvd, Vero Beach, FL 32960, USA",24926,0
"920 NW 8th Ave, Gainesville, FL 32601, USA",19499,0
"11200 E M.L.K. Jr Blvd, Seffner, FL 33584, USA",24597,0
"2211 Edgewater Dr, Orlando, FL 32804, USA",27170,0
"3833 S Nova Rd, Port Orange, FL 32127, USA",4407,0
"1221 Cleveland St, Clearwater, FL 33755, USA",20272,0
"1229 N University Dr, Coral Springs, FL 33071, USA",20881,0
"7749 Lake Worth Rd, Lake Worth, FL 33467, USA",17210,0
"635 School House Rd, Lakeland, FL 33813, USA",10253,0
"2138 NE 123rd St, North Miami, FL 33181, USA",23286,0
"915 N Nova Rd, Holly Hill, FL 32117, USA",25530,0
"1111 E Broward Blvd, Fort Lauderdale, FL 33301, USA",17873,0
"833 N Alafaya Trail, Orlando, FL 32828, USA",19839,0
"3010 W Swann Ave, Tampa, FL 33609, USA",20035,0
"109 E Olympia Ave, Punta Gorda, FL 33950, USA",19719,0
"13028 Race Track Rd, Tampa, FL 33626, USA",11467,0
"17445 US-192, Clermont, FL 34714, USA",23867,0
"7310 W McNab Rd #107, Tamarac, FL 33321, USA",17026,0
"4819 San Juan Ave, Jacksonville, FL 32210, USA",19625,0
"2090 S Nova Rd, South Daytona, FL 32119, USA",20339,0
"117 S 9th St, Fernandina Beach, FL 32034, USA",25220,0
"4151 Woodlands Pkwy, Palm Harbor, FL 34685, USA",16286,0
"904 Kenny Dr, Pensacola, FL 32504, USA",15397,0
"210 Oakfield Dr, Brandon, FL 33511, USA",21373,0
"1251 US-27, Sebring, FL 33870, USA",20792,0
"2701 Kurt St, Eustis, FL 32726, USA",4924,0
"8109 Cooper Creek Blvd, Bradenton, FL 34201, USA",21276,0
"8315 W Flagler St, Miami, FL 33144, USA",18897,0
"103 Centre St, Fernandina Beach, FL 32034, USA",8970,0
"166 Florida A1A, Ponte Vedra Beach, FL 32082, USA",23274,0
"1600 Dr M.L.K. Jr St N, St. Petersburg, FL 33704, USA",15752,0
"222 Pasadena Ave S, St. Petersburg, FL 33707, USA",18180,0
"7035 Southpoint Pkwy, Jacksonville, FL 32216, USA",18619,0
"3006 Del Prado Blvd S, Cape Coral, FL 33904, USA",15927,0
"2513 Edgewater Dr, Orlando, FL 32804, USA",22212,0
"819 Virginia Dr, Orlando, FL 32803, USA",25842,0
"245 E Park Ave, Lake Wales, FL 33853, USA",19711,0
"4209 St Johns Ave, Jacksonville, FL 32210, USA",50,0
"2435 SE Dixie Hwy, Stuart, FL 34996, USA",17862,0
"3608 Kiessel Rd, The Villages, FL 32163, USA",22132,0
"4405 Bayou Blvd, Pensacola, FL 32503, USA",25434,0
"17429 Bridge Hill Ct, Tampa, FL 33647, USA",24163,0
"320 S Quadrille Blvd, West Palm Beach, FL 33401, USA",23043,0
"2056 S University Dr, Davie, FL 33324, USA",11302,0
"3436 Bee Ridge Rd, Sarasota, FL 34239, USA",15843,0
"3415 N Monroe St, Tallahassee, FL 32303, USA",8298,0
"12809 SW 42nd St, Miami, FL 33175, USA",27075,0
"110 N Kirkman Rd, Orlando, FL 32835, USA",12808,0
"7100 S Military Trail, Lake Worth, FL 33463, USA",25175,0
"1586 NE 8th St, Homestead, FL 33033, USA",27167,0
"14212 W Newberry Rd, Newberry, FL 32669, USA",21383,0
"1129 Pennsylvania Ave, St Cloud, FL 34769, USA",16079,0
"415 E Michigan St, Orlando, FL 32806, USA",12793,0
"7758 Wallace Rd, Orlando, FL 32819, USA",18273,0
"2955 Enterprise Rd, DeBary, FL 32713, USA",26462,0
"822 Anchor Rode Dr, Naples, FL 34103, USA",22059,0
"1712 Cape Coral Pkwy E, Cape Coral, FL 33904, USA",24487,0
"990 N State Rd 434, Altamonte Springs, FL 32714, USA",14844,0
"3 Sebastian Ave, St. Augustine, FL 32084, USA",15489,0
"3020 Lamberton Blvd, Orlando, FL 32825, USA",18041,0
"2121 10th Ave N, Lake Worth, FL 33461, USA",22759,0
"2230 Ashley Oaks Cir, Wesley Chapel, FL 33544, USA",26746,0
"17230 W Dixie Hwy, North Miami Beach, FL 33160, USA",27212,0
"3095 S Federal Hwy, Delray Beach, FL 33483, USA",25606,0
"17673 N Dale Mabry Hwy, Lutz, FL 33548, USA",18919,0
"10394 W Sample Rd, Coral Springs, FL 33065, USA",12433,0
"2291 Timbercrest Dr, Deltona, FL 32738, USA",22480,0
"181 S Ocean Ave, Palm Beach Shores, FL 33404, USA",19469,0
"7101 S Tamiami Trail, Sarasota, FL 34231, USA",11545,0
"1210 International Pkwy S, Lake Mary, FL 32746, USA",23789,0
"3452 W Hillsboro Blvd, Deerfield Beach, FL 33442, USA",26939,0
"924 Meadow Ln, Fort Walton Beach, FL 32547, USA",10199,0
"5007 N Davis Hwy, Pensacola, FL 32503, USA",20787,0
"1450 Court St, Clearwater, FL 33756, USA",22263,0
"947 N Orange Ave, Orlando, FL 32801, USA",25969,0
"916 Cape Coral Pkwy E, Cape Coral, FL 33904, USA",15412,0
"1629 Mahan Center Blvd, Tallahassee, FL 32308, USA",676,0
"1345 2nd St, Sarasota, FL 34236, USA",8552,0
"5641 Red Bug Lake Rd, Winter Springs, FL 32708, USA",21957,0
"6006 SW 18th St, Boca Raton, FL 33433, USA",23215,0
"1096 12th St, Vero Beach, FL 32960, USA",23334,0
"320 S State Rd 7, Plantation, FL 33317, USA",12313,0
"34848 US Hwy 19 N, Palm Harbor, FL 34683, USA",15228,0
"3709 W McKay Ave, Tampa, FL 33609, USA",27015,0
"283 Royal Poinciana Way, Palm Beach, FL 33480, USA",15312,0
"7501 SW 40th St, Miami, FL 33155, USA",9429,0
"17045 S Dixie Hwy, Palmetto Bay, FL 33157, USA",25759,0
"2906 Thomas Dr, Panama City, FL 32408, USA",19488,0
"3710 W Azeele St, Tampa, FL 33609, USA",27074,0
"2005 W 62nd St, Hialeah, FL 33016, USA",24187,0
"2626 Edgewater Dr, Orlando, FL 32804, USA",22296,0
"45 Prospect Rd, Oakland Park, FL 33309, USA",23612,0
"335 Pineda Ct, Melbourne, FL 32940, USA",19049,0
"209 S Moon Ave, Brandon, FL 33511, USA",10497,0
"127 Tampa Ave E, Venice, FL 34285, USA",22000,0
"4492 N University Dr, Lauderhill, FL 33319, USA",15244,0
"14908 E Orange Lake Blvd, Kissimmee, FL 34747, USA",15873,0
"1019 N Federal Hwy, Fort Lauderdale, FL 33304, USA",26821,0
"3750 Maryweather Ln, Wesley Chapel, FL 33544, USA",25410,0
"1015 E Fort King St, Ocala, FL 34471, USA",27442,0
"8429 Honore Ave, University Park, FL 34201, USA",24913,0
"214 Main St, Auburndale, FL 33823, USA",18963,0
"1441 Tamiami Trail, Port Charlotte, FL 33948, USA",20592,0
"5695 Naples Blvd, Naples, FL 34109, USA",23121,0
"1694 Market St, Weston, FL 33326, USA",11708,0
"3366 NW 13th St, Gainesville, FL 32609, USA",9018,0
"3831 Hendricks Ave, Jacksonville, FL 32207, USA",19446,0
"206 Howard St, Auburndale, FL 33823, USA",13488,0
"4676 Okeechobee Blvd, West Palm Beach, FL 33417, USA",12006,0
"13124 N Dale Mabry Hwy, Tampa, FL 33618, USA",16230,0
"2203 Sawgrass Village Dr, Ponte Vedra Beach, FL 32082, USA",18989,0
"5645 Gulf Dr, New Port Richey, FL 34652, USA",12330,0
"245 S Ronald Reagan Blvd, Longwood, FL 32750, USA",9766,0
"1919 Aloma Ave, Winter Park, FL 32792, USA",23159,0
"1427 Market St, Tallahassee, FL 32312, USA",8479,0
"10981 Countryway Blvd, Westchase, FL 33626, USA",12557,0
"7300 Sand Lake Commons Blvd, Orlando, FL 32819, USA",22704,0
"5511 Hanley Rd, Tampa, FL 33634, USA",26420,0
"626 E 3rd Ave, New Smyrna Beach, FL 32169, USA",26090,0
"Integrative Physical Medicine, 2206 E Colonial Dr, Orlando, FL 32803, USA",15711,0
"4433 Edgewater Dr, Orlando, FL 32804, USA",11632,0
"2018 66th St N, St. Petersburg, FL 33710, USA",18920,0
"2425 Mahan Dr, Tallahassee, FL 32308, USA",22173,0
"1917 Cordova Rd, Fort Lauderdale, FL 33316, USA",23650,0
"19575 Biscayne Blvd #375, Aventura, FL 33180, USA",9699,0
"509 S Tamiami Trail, Venice, FL 34285, USA",9574,0
"725 Virginia St, Dunedin, FL 34698, USA",19967,0
"20 N Tarragona St, Pensacola, FL 32502, USA",16116,0
"8358 Mills Dr, Miami, FL 33183, USA",23399,0
"1441 Court St, Clearwater, FL 33756, USA",25900,0
"6160 Ulmerton Rd, Clearwater, FL 33760, USA",27048,0
"13801 N Dale Mabry Hwy, Tampa, FL 33618, USA",7959,0
"420 E Call St, Tallahassee, FL 32301, USA",27218,0
"1839 Holman Dr, North Palm Beach, FL 33408, USA",22463,0
"9449 Collins Ave, Surfside, FL 33154, USA",27457,0
"1181 71st St, Miami Beach, FL 33141, USA",27351,0
"935 SW 87th Ave, Miami, FL 33174, USA",27092,0
"1004 Broadway, Dunedin, FL 34698, USA",16867,0
"17120 Royal Palm Blvd, Weston, FL 33326, USA",24830,0
"2074 Thomasville Rd, Tallahassee, FL 32308, USA",8214,0
"18465 Pines Blvd, Pembroke Pines, FL 33029, USA",25707,0
"1707 St Lucie W Blvd, Port St. Lucie, FL 34986, USA",29876,0
"4221 Bee Ridge Rd, Sarasota, FL 34233, USA",15865,0
"24 N 6th St, Haines City, FL 33844, USA",30546,0
"5636 E Hillsborough Ave, Tampa, FL 33610, USA",28149,0
"12000 Indian Rocks Rd, Largo, FL 33774, USA",25755,0
"323 Page Bacon Rd STE 1, Mary Esther, FL 32569, USA",4776,0
"24 Beal Pkwy SW, Fort Walton Beach, FL 32548, USA",30877,0
"13992 SW 8th St, Miami, FL 33184, USA",25651,0
"2121 S Hiawassee Rd, Orlando, FL 32835, USA",30732,0
"1481 SE 17th St, Fort Lauderdale, FL 33316, USA",28393,0
"777 E Merritt Island Causeway, Merritt Island, FL 32952, USA",29786,0
"10812 Providence Oaks Dr, Riverview, FL 33578, USA",22019,0
"100 Plaza Real S STE J, Boca Raton, FL 33432, USA",30943,0
"3120 S Kirkman Rd, Orlando, FL 32811, USA",30686,0
"2560 FL-50, Clermont, FL 34711, USA",28673,0
"13 Nicholas Pkwy W, Cape Coral, FL 33991, USA",12457,0
"450 Saint Charles Court, Lake Mary, FL 32746, USA",30147,0
"1821 Bruce B Downs Blvd, Wesley Chapel, FL 33543, USA",23370,0
"37722 Geiger Rd, Zephyrhills, FL 33542, USA",30834,0
"45 W Crystal Lake St, Orlando, FL 32806, USA",21757,0
"2730 NW 39th Ave, Gainesville, FL 32605, USA",28030,0
"2158 Drew St, Clearwater, FL 33765, USA",26642,0
"1545 E Oakland Park Blvd, Oakland Park, FL 33334, USA",26698,0
"2837 1st Ave N, St. Petersburg, FL 33713, USA",28402,0
"3190 Aerial Way, Brooksville, FL 34604, USA",28010,0
"3946 SW Archer Rd, Gainesville, FL 32608, USA",28240,0
"10913 Countryway Blvd, Westchase, FL 33626, USA",30940,0
"14100 U.S. Hwy 1, Juno Beach, FL 33408, USA",28664,0
"1008 Airport Rd, Destin, FL 32541, USA",27738,0
"46 N Homestead Blvd, Homestead, FL 33030, USA",18498,0
"2430 S Bay St, Eustis, FL 32726, USA",27265,0
"2910 Maguire Rd #1002, Ocoee, FL 34761, USA",30450,0
"900 N Atlantic Ave, Cocoa Beach, FL 32931, USA",24350,0
"11800 Shipwatch Dr, Largo, FL 33774, USA",13334,0
"320 SE 10th Ct, Fort Lauderdale, FL 33316, USA",17316,0
"4810 W Gandy Blvd, Tampa, FL 33611, USA",22526,0
"1140 SE 3rd Ave, Fort Lauderdale, FL 33316, USA",13998,0
"7711 Grand Blvd, Port Richey, FL 34668, USA",20269,0
"4040 Tampa Rd, Oldsmar, FL 34677, USA",30163,0
"7574 Pembroke Rd, Miramar, FL 33023, USA",12162,0
"10609 Ulmerton Rd, Largo, FL 33771, USA",19066,0
"8850 4th St N, St. Petersburg, FL 33702, USA",21239,0
"5780 Swift Rd, Sarasota, FL 34231, USA",11983,0
"2802 W Azeele St, Tampa, FL 33609, USA",27393,0
"457 Avalon Park S Blvd, Orlando, FL 32828, USA",17435,0
"1000 Bass Blvd, Dunedin, FL 34698, USA",30811,0
"21740 S Tamiami Trail #103, Estero, FL 33928, USA",31034,0
"1108 S Dale Mabry Hwy, Tampa, FL 33629, USA",29235,0
"641 Mandalay Ave, Clearwater, FL 33767, USA",15662,0
"8970 SW 72nd Ct, Miami, FL 33156, USA",30798,0
"2414 Raden Dr, Land O Lakes, FL 34639, USA",15636,0
"611 E Atlantic Blvd, Pompano Beach, FL 33060, USA",27099,0
"6901 Okeechobee Blvd D13, West Palm Beach, FL 33411, USA",30893,0
"24830 S Tamiami Trail #1900, Bonita Springs, FL 34134, USA",30501,0
"3405 Pelican Landing Pkwy, Bonita Springs, FL 34134, USA",19772,0
"5105 SE 26th St, Ocala, FL 34480, USA",30388,0
"2685 E Oakland Park Blvd, Fort Lauderdale, FL 33306, USA",30550,0
"2706 US-19 ALT #113, Palm Harbor, FL 34683, USA",26196,0
"3467 Pine Ridge Rd #102, Naples, FL 34109, USA",30709,0
"6607 S Semoran Blvd #104, Orlando, FL 32822, USA",30759,0
"402 4th St N, Jacksonville Beach, FL 32250, USA",24428,0
"18245 NW US Hwy 441, High Springs, FL 32643, USA",30627,0
"322 S Marion Ave, Lake City, FL 32025, USA",25570,0
"3131 NE 163rd St, North Miami Beach, FL 33160, USA",30338,0
"828 W Indiantown Rd STE 104, Jupiter, FL 33458, USA",30389,0
"6550 International Dr, Orlando, FL 32819, USA",30037,0
"6765 W Newberry Rd, Gainesville, FL 32607, USA",30029,0
"17375 Collins Ave, Sunny Isles Beach, FL 33160, USA",30019,0
"2796 SW Mapp Rd, Palm City, FL 34990, USA",30038,0
"4207 S Tamiami Trail, Sarasota, FL 34231, USA",30048,0
"4707 W Gandy Blvd, Tampa, FL 33611, USA",30170,0
"99 S Alcaniz St, Pensacola, FL 32502, USA",30123,0
"4469 Mobile Hwy, Pensacola, FL 32506, USA",29979,0
"35 S Boulevard of the Presidents, Sarasota, FL 34236, USA",9173,0
"1701 Collins Ave, Miami Beach, FL 33139, USA",29753,0
"7535 N Kendall Dr, Miami, FL 33156, USA",17270,0
"15979 Biscayne Blvd, North Miami Beach, FL 33160, USA",29806,0
"34876 US Hwy 19 N, Palm Harbor, FL 34684, USA",29840,0
"1939 Del Prado Blvd S, Cape Coral, FL 33990, USA",29793,0
"700 Bayfront Pkwy, Pensacola, FL 32502, USA",32138,0
"8466 Northcliffe Blvd, Spring Hill, FL 34606, USA",29976,0
"1219 Cape Coral Pkwy E, Cape Coral, FL 33904, USA",28969,0
"801 N Orange Ave, Orlando, FL 32801, USA",32005,0
"1303 Winter Springs Blvd, Winter Springs, FL 32708, USA",29908,0
"3117 Ocean Dr, Vero Beach, FL 32963, USA",16333,0
"163 N Hiatus Rd, Pembroke Pines, FL 33025, USA",29863,0
"3405 Brook Crossing Dr, Brandon, FL 33511, USA",25382,0
"1704 N Donnelly St, Mt Dora, FL 32757, USA",29747,0
"29 Old Kings Rd N, Palm Coast, FL 32137, USA",29639,0
"2430 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",29257,0
"6914 Cypress Rd, Plantation, FL 33317, USA",29029,0
"905 Brickell Bay Dr, Miami, FL 33131, USA",32125,0
"3555 S Ocean Dr, Hollywood, FL 33019, USA",33140,0
"467 Wilma St, Longwood, FL 32750, USA",19008,0
"2322 Pine Ridge Rd, Naples, FL 34109, USA",29992,0
"10035 Cleary Blvd, Plantation, FL 33324, USA",30018,0
"1180 Eglin Pkwy, Shalimar, FL 32579, USA",31380,0
"725 S Apollo Blvd, Melbourne, FL 32901, USA",19134,0
"1940 NE 5th Ave, Boca Raton, FL 33431, USA",33273,0
"1445 Main St N, Jacksonville, FL 32206, USA",33279,0
"270 S County Rd, Palm Beach, FL 33480, USA",31988,0
"200 Federal Hwy, Deerfield Beach, FL 33441, USA",29589,0
"720 S Dixie Hwy #2, Lantana, FL 33462, USA",29699,0
"200 NE 2nd Ave #112, Delray Beach, FL 33444, USA",29296,0
"301 W Bay Dr, Largo, FL 33770, USA",29314,0
"5575 A1A S #111, St. Augustine, FL 32080, USA",29498,0
"1575 Pine Ridge Rd STE 7, Naples, FL 34109, USA",29497,0
"1219 E Tarpon Ave, Tarpon Springs, FL 34689, USA",29448,0
"10031 Pines Blvd STE 103, Pembroke Pines, FL 33024, USA",29386,0
"8250 SW 40th St, Miami, FL 33155, USA",29414,0
"1407 Viscaya Pkwy #4, Cape Coral, FL 33990, USA",29344,0
"3639 Henderson Blvd, Tampa, FL 33609, USA",29466,0
"2804 James L Redman Pkwy #105, Plant City, FL 33566, USA",29490,0
"799 Brickell Plaza #803, Miami, FL 33131, USA",29306,0
"6885 SW 18th St SUITE B2-3, Boca Raton, FL 33433, USA",29717,0
"1120 Mississippi Ave, Lynn Haven, FL 32444, USA",24519,0
"7100 Fairway Dr #33, Palm Beach Gardens, FL 33418, USA",29638,0
"272 Brevard Ave, Cocoa, FL 32922, USA",29496,0
"5801 Braden Run, Bradenton, FL 34202, USA",15598,0
"1675 W 49th St, Hialeah, FL 33012, USA",29065,0
"132a Perry Ave SE, Fort Walton Beach, FL 32548, USA",28932,0
"2213 7th Ave, Vero Beach, FL 32960, USA",29022,0
"5275 University Pkwy #104, Bradenton, FL 34201, USA",28892,0
"938 W Lumsden Rd, Brandon, FL 33511, USA",28838,0
"255 Miracle Strip Pkwy SE, Fort Walton Beach, FL 32548, USA",28837,0
"1002 NW 23rd Ave, Gainesville, FL 32609, USA",28728,0
"2000 Palm Bay Rd NE STE 4, Palm Bay, FL 32905, USA",29177,0
"106 N Park Ave, Winter Park, FL 32789, USA",28903,0
"6554 S Kanner Hwy, Stuart, FL 34997, USA",22501,0
"817 Duval St, Key West, FL 33040, USA",28369,0
"15321 Latitude Dr, Bonita Springs, FL 34135, USA",28126,0
"235 Sunrise Ave, Palm Beach, FL 33480, USA",28187,0
"3420 Duck Ave, Key West, FL 33040, USA",13731,0
"702 Grandview Ave, Altamonte Springs, FL 32701, USA",28252,0
"217 Ave D SW, Winter Haven, FL 33880, USA",25428,0
"5606 N Nebraska Ave, Tampa, FL 33604, USA",28108,0
"6537 Gunn Hwy, Tampa, FL 33625, USA",28227,0
"415 S Pineapple Ave, Sarasota, FL 34236, USA",28190,0
"900 N Federal Hwy #107, Hallandale Beach, FL 33009, USA",28346,0
"127 SW Cashmere Blvd, Port St. Lucie, FL 34986, USA",28381,0
"1401 Gulf Blvd #3, Indian Rocks Beach, FL 33785, USA",28378,0
"111 2nd Ave NE #202, St. Petersburg, FL 33701, USA",28144,0
"1048 Florida Ave S, Lakeland, FL 33803, USA",17901,0
"3425 Bayside Lakes Blvd SE, Palm Bay, FL 32909, USA",28349,0
"2503 SW 27th Ave, Miami, FL 33133, USA",24698,0
"9661 Bay Pines Blvd, St. Petersburg, FL 33708, USA",25574,0
"865 4th Ave S, Naples, FL 34102, USA",27760,0
"3565 NE 163rd St, North Miami Beach, FL 33160, USA",22462,0
"41 Flynn Dr, Pensacola, FL 32507, USA",11530,0
"311 NE 2nd St, Okeechobee, FL 34972, USA",24945,0
"6426 Bowden Rd #201, Jacksonville, FL 32216, USA",29130,0
"5419 Airport-Pulling Rd, Naples, FL 34109, USA",29191,0
"3091 Anderson Snow Rd, Spring Hill, FL 34609, USA",29080,0
"4400 Bayou Blvd STE 53, Pensacola, FL 32503, USA",29162,0
"103 E Lucy St #135, Homestead, FL 33034, USA",28635,0
"351 Main St, Dunedin, FL 34698, USA",28634,0
"780 NE 69th St #208, El Portal, FL 33138, USA",28440,0
"12627 San Jose Blvd STE 504, Jacksonville, FL 32223, USA",28732,0
"1831 3rd St N, Jacksonville Beach, FL 32250, USA",25702,0
"12958 SW 133rd Ct, Miami, FL 33186, USA",28489,0
"6844 E Fowler Ave, Temple Terrace, FL 33617, USA",28564,0
"26212 US Hwy 19 N, Clearwater, FL 33761, USA",25802,0
"520 1st Ave SW, Largo, FL 33770, USA",14590,0
"12197 W Linebaugh Ave, Westchase, FL 33626, USA",28365,0
"441 E Airport Blvd, Sanford, FL 32773, USA",16201,0
"4820 NW 2nd Ave, Boca Raton, FL 33431, USA",28325,0
"1836 S Federal Hwy, Delray Beach, FL 33483, USA",28462,0
"12691 S Dixie Hwy, Pinecrest, FL 33156, USA",28034,0
"325 S Orange Ave, Orlando, FL 32801, USA",25002,0
"208 Tamiami Trail #116, Punta Gorda, FL 33950, USA",28408,0
"1887 Lee Rd, Winter Park, FL 32789, USA",28464,0
"2219 Gulf Dr N, Bradenton Beach, FL 34217, USA",28405,0
"1345 SW 87th Ave, Miami, FL 33174, USA",14806,0
"3831 W Vine St, Kissimmee, FL 34741, USA",22840,0
"1870 N Young Cir, Hollywood, FL 33020, USA",26449,0
"1910 Alden Rd, Orlando, FL 32803, USA",27936,0
"2002 E 5th Ave UNIT 102, Tampa, FL 33605, USA",28161,0
"2090 6th Ave, Vero Beach, FL 32960, USA",15774,0
"565 W Main St, Bartow, FL 33830, USA",23236,0
"1201 Gulf Blvd, Clearwater, FL 33767, USA",14266,0
"2132 NE 123rd St, North Miami, FL 33181, USA",27830,0
"954 Lake Baldwin Ln, Orlando, FL 32814, USA",18252,0
"5500 34th St W, Bradenton, FL 34210, USA",12380,0
"1175 71st St, Miami Beach, FL 33141, USA",12138,0
"15 SW 107th Ave, Miami, FL 33174, USA",21690,0
"5234 FL-64, Bradenton, FL 34208, USA",17689,0
"9395 W Sample Rd, Coral Springs, FL 33065, USA",28097,0
"11 S J St, Lake Worth, FL 33460, USA",22347,0
"4970 Fruitville Rd, Sarasota, FL 34232, USA",11960,0
"654 W Indiantown Rd, Jupiter, FL 33458, USA",16150,0
"2309 49th St S, Gulfport, FL 33707, USA",14536,0
"8 HAMMOCK FALLS CIRCLE, Sebring, FL 33872, United States",20173,0
"3945 S Nova Rd, Port Orange, FL 32127, USA",27834,0
"319 Belvedere Rd #10, West Palm Beach, FL 33405, USA",2023,0
"105 S Pressview Ave, Longwood, FL 32750, USA",18597,0
"3210 W Bay to Bay Blvd, Tampa, FL 33629, USA",16613,0
"3854 Sheridan St, Hollywood, FL 33021, USA",25718,0
"2809 E Commercial Blvd, Fort Lauderdale, FL 33308, USA",25588,0
"4624 N Armenia Ave, Tampa, FL 33614, USA",12353,0
"2001 Collins Ave, Miami Beach, FL 33139, USA",15495,0
"900 W Lancaster Rd, Orlando, FL 32809, USA",28132,0
